,Curve Reference,,,,,,,,,,
,Development Patterns -- Cumulative % of Ultimate by Trend Level,,,,,,,,,,
,,,,,,,,,,,
,PROPERTY -- Paid Loss Development,,,,,,,,,,
,Dev Age (months),TL=10,TL=20,TL=30,TL=40,TL=50,TL=60,TL=70,TL=80,TL=90,TL=100
,144,0.99854518809161,0.991445206442347,0.983109279793222,0.978480505151208,0.970923807110663,0.966288797754602,0.960976386834705,0.955700273461321,0.950568375031484,0.944767067790114
,180,0.999394175232094,0.996022337583424,0.991933277567804,0.98996734289576,0.986868494934619,0.984678526051143,0.982145838381229,0.979639147489475,0.977223636493806,0.974477613857822
,240,1,1,1,1,1,1,1,1,1,1
,Max Age (months),240,240,240,240,240,240,240,240,240,240
,,,,,,,,,,,
,CASUALTY -- Closed Count Development,,,,,,,,,,
,Dev Age (months),TL=10,TL=20,TL=30,TL=40,TL=50,TL=60,TL=70,TL=80,TL=90,TL=100
,1,0.047534901367855,3.59233349939255E-02,1.67246387292145E-02,2.52612909796462E-03,8.82631475271912E-05,5.03157413288657E-05,2.80572515399426E-05,1.2730411783551E-05,4.42232899307779E-06,1.3703388820313E-06
,3,0.216704311421304,0.162068728256623,9.88200837859798E-02,3.38394175584997E-02,4.9404787581177E-03,3.33197795170446E-03,2.20547557362016E-03,1.30240415618204E-03,6.60266165197094E-04,3.09679312902183E-04
,6,0.411386615664333,0.318791489217961,0.224300066904654,0.113176064066758,3.28384640859015E-02,2.44040244186758E-02,1.78392803129637E-02,1.21436883305843E-02,7.49518458245294E-03,4.36509613615798E-03
,9,0.541258894955384,0.432901519132633,0.327688983742307,0.198252839113806,7.96297642004449E-02,6.23900968819845E-02,4.81506810122286E-02,3.52969680204851E-02,2.40730081581332E-02,1.56528779707945E-02
,12,0.631682678874292,0.518338825795644,0.411163061570778,0.277428801981354,0.135688031813776,0.110151212773977,8.81746187631247E-02,6.78343064502595E-02,4.93160455388786E-02,3.44153617137768E-02
,18,0.746961656276776,0.63697045717497,0.53571227561223,0.41042145556144,0.252909782727705,0.215124762390673,0.180726266318577,0.147897211009396,0.116487485450274,8.88498092744914E-02
,24,0.815648588845627,0.714930738003594,0.623358834785514,0.513245974993051,0.360901607416831,0.316467212902889,0.274419597632751,0.233544649615954,0.193308713870175,0.155836863056385
,30,0.860169864751275,0.76969386653814,0.687962200531431,0.59321680297908,0.45412809369275,0.407009982950317,0.361098929735642,0.315915241148966,0.270628871812985,0.226723508058107
,36,0.890767586414684,0.810006517959326,0.737298807431904,0.656335640891369,0.532817868468427,0.485523634134536,0.438351134082716,0.391517568605279,0.344009072567458,0.296529835786278
,42,0.912725520131247,0.84073266870051,0.776028977533072,0.706928143484412,0.598793502965663,0.55282586959764,0.506079182860989,0.459366726004599,0.411588778750868,0.36268498083668
